iter	MAPE	MAE
944	0.1256963457	145986.7751
945	0.1256828543	145969.6959
946	0.1256717737	145957.1867
947	0.1256427696	145934.4029
948	0.1256293262	145925.9074
949	0.1256182405	145917.4398
950	0.1255808407	145892.9316
951	0.125575764	145886.7564
952	0.1255543861	145864.9229
953	0.1255424562	145856.4775
954	0.1255344407	145850.0963
955	0.1255058416	145825.2622
956	0.1254896834	145814.8598
957	0.1254799588	145808.3736
958	0.1254704786	145794.8716
959	0.1254657736	145791.5552
960	0.1254477842	145767.4518
961	0.1254264339	145747.6386
962	0.1254016434	145727.8542
963	0.1253975595	145724.9091
964	0.1253790926	145710.6076
965	0.1253673919	145704.5486
966	0.1253411128	145676.4687
967	0.1253350275	145671.4389
968	0.1253320411	145669.8212
969	0.1253030372	145646.3189
970	0.1252823344	145623.1866
971	0.1252673612	145610.4152
972	0.125251031	145597.983
973	0.1252402632	145589.1619
974	0.1252211385	145571.2452
975	0.1252041087	145561.3595
976	0.1251907188	145552.3977
977	0.1251552526	145518.2124
978	0.1251482754	145513.9436
979	0.1251328636	145500.621
980	0.125117009	145487.6307
981	0.125095509	145463.3801
982	0.125079276	145450.0124
983	0.1250647833	145440.0041
984	0.125049221	145427.6885
985	0.1250305465	145407.9901
986	0.1250044401	145385.914
987	0.1249938425	145355.0001
988	0.124963995	145319.473
989	0.1249197236	145276.7919
990	0.1248883127	145248.3847
991	0.1248567179	145214.2675
992	0.1248507202	145209.1221
993	0.1248342439	145191.9213
994	0.1248094343	145148.3413
995	0.1247860587	145131.6799
996	0.1247801266	145122.8224
997	0.1247522689	145086.9841
998	0.1247429516	145070.1205
999	0.1247420545	145067.6467
