iter	MAPE	RMSE
932	0.05926795467	1935.856341
933	0.05926256791	1935.796858
934	0.05925810524	1935.574148
935	0.0592475811	1935.426871
936	0.05922074336	1934.694877
937	0.05921115695	1934.31218
938	0.05920726524	1934.053977
939	0.05918139631	1933.284839
940	0.05917739741	1932.83715
941	0.05917473094	1932.74881
942	0.05916987265	1932.526846
943	0.05915164448	1931.885684
944	0.05914499358	1931.35855
945	0.05911955839	1930.618284
946	0.05911658414	1930.404334
947	0.05905294019	1929.247729
948	0.05902717674	1928.199732
949	0.05902191958	1927.935037
950	0.05901629179	1927.865641
951	0.05899320666	1926.572473
952	0.05898758448	1926.158803
953	0.05898536243	1925.806266
954	0.05898027003	1925.437658
955	0.05897668075	1925.170407
956	0.05895804664	1924.515394
957	0.05894428847	1923.896682
958	0.05890891634	1923.44558
959	0.05891142619	1923.37328
960	0.0588879267	1922.683789
961	0.05886566174	1922.168864
962	0.05885215661	1921.245458
963	0.05884606047	1921.159284
964	0.05884126733	1920.916887
965	0.05882476461	1920.376883
966	0.05881503965	1920.130866
967	0.0587919602	1919.652654
968	0.05878505837	1919.493577
969	0.05877357871	1918.592008
970	0.0587719058	1918.496046
971	0.05876924436	1918.277551
972	0.05875481496	1917.955979
973	0.05875005092	1917.777419
974	0.05874478881	1917.519943
975	0.05873733142	1917.207291
976	0.05872829326	1917.059164
977	0.05871766613	1916.51066
978	0.0587058153	1916.150106
979	0.05869697537	1916.001666
980	0.05869317094	1915.808552
981	0.05868833021	1915.556114
982	0.05867548346	1914.980888
983	0.05868804412	1913.132877
984	0.05868482804	1912.838415
985	0.05867633059	1912.657074
986	0.05865840348	1911.910697
987	0.05864949278	1911.573813
988	0.05864511386	1911.263385
989	0.05863696639	1910.997092
990	0.05861672188	1910.380192
991	0.05861065021	1910.28403
992	0.05860482166	1910.155245
993	0.05858006317	1909.843044
994	0.05855448157	1909.02918
995	0.05854423652	1908.807507
996	0.05853858566	1908.455261
997	0.05849751935	1907.701375
998	0.05847603342	1906.962139
999	0.05846258788	1906.512683
