iter	MAPE	MAE
943	0.1245547993	144258.5911
944	0.1245385306	144242.8278
945	0.1245081247	144210.1787
946	0.1244970573	144202.5622
947	0.1244807448	144191.4425
948	0.1244663777	144183.1765
949	0.1244017514	144138.6852
950	0.1243963669	144133.1601
951	0.1243705119	144109.596
952	0.1243588004	144099.5764
953	0.1243519526	144093.4608
954	0.1243437027	144086.2919
955	0.1243243934	144069.6515
956	0.1243040533	144051.8808
957	0.1242758641	144027.842
958	0.1242463802	143998.7915
959	0.1242295873	143978.7893
960	0.1242136284	143965.3135
961	0.1241854201	143929.8037
962	0.1241555745	143910.4914
963	0.1241443906	143900.4022
964	0.1241270486	143887.946
965	0.1240814513	143819.4546
966	0.1240568167	143795.5695
967	0.1240330711	143760.9243
968	0.1239944477	143723.964
969	0.1239486837	143684.5731
970	0.1239179061	143656.2283
971	0.1238896819	143633.0055
972	0.1238675372	143614.1201
973	0.1238561949	143605.3027
974	0.1238310917	143583.2329
975	0.1238178113	143569.8492
976	0.1237788458	143524.2818
977	0.1237451183	143493.2875
978	0.1237346157	143487.8891
979	0.1237275731	143482.0737
980	0.1236983399	143460.2691
981	0.1236823093	143444.2464
982	0.1236593382	143422.4843
983	0.1236540299	143419.4551
984	0.1236419494	143407.419
985	0.1236304817	143394.2422
986	0.1236059433	143357.4339
987	0.1235906182	143345.2415
988	0.1235766989	143334.3572
989	0.1235226349	143275.0626
990	0.1234831675	143238.9386
991	0.123457227	143196.0789
992	0.1234395563	143174.3859
993	0.1234208175	143157.7578
994	0.123407765	143145.1656
995	0.123388319	143128.8373
996	0.1233734159	143097.5905
997	0.1233689124	143092.7806
998	0.1233571129	143077.3556
999	0.1233237833	143039.4257
