iter	Logloss	F1:use_weights=true	F1:use_weights=false
615	0.1189346201	0.9958187071	0.984385309
616	0.1186661129	0.9959313559	0.9848184818
617	0.1184841997	0.9959876898	0.9850352113
618	0.1181076074	0.9961567298	0.9856859723
619	0.1178585764	0.9962130893	0.9859030837
620	0.1174040949	0.9961567298	0.9856859723
621	0.1171423963	0.9962130893	0.9859030837
622	0.1168654893	0.9963822058	0.9865549923
623	0.1165378759	0.9963822058	0.9865549923
624	0.1162481371	0.9964949821	0.9869900772
625	0.1161058917	0.9964949821	0.9869900772
626	0.1158099508	0.9966077839	0.987425546
627	0.1156466977	0.9966077839	0.987425546
628	0.1154745029	0.9966077839	0.987425546
629	0.1153329448	0.9966077839	0.987425546
630	0.1150585344	0.9966077839	0.987425546
631	0.1150482636	0.9966077839	0.987425546
632	0.1146911137	0.9967206113	0.9878613992
633	0.1144104984	0.9967206113	0.9878613992
634	0.1141041875	0.9967206113	0.9878613992
635	0.1138761414	0.9967206113	0.9878613992
636	0.1135592583	0.9967770346	0.9880794702
637	0.1131789886	0.9967206113	0.9878613992
638	0.1129547903	0.9967206113	0.9878613992
639	0.1126080729	0.9968899002	0.9885159011
640	0.1122610047	0.9968899002	0.9885159011
641	0.1118553643	0.9968334642	0.9882976374
642	0.1114759376	0.9967770346	0.9880794702
643	0.1111035198	0.9968334642	0.9882976374
644	0.1107956507	0.9967770346	0.9880794702
645	0.1103634181	0.9968899002	0.9885159011
646	0.1101903471	0.9968334642	0.9882976374
647	0.1097834751	0.9968899002	0.9885159011
648	0.109432999	0.9969463427	0.9887342611
649	0.1092164466	0.9970592467	0.9891712707
650	0.1089944256	0.9970592467	0.9891712707
651	0.1086873155	0.9970592467	0.9891712707
652	0.1084184283	0.9970027915	0.9889527176
653	0.1082282073	0.9970592467	0.9891712707
654	0.1081127175	0.9970592467	0.9891712707
655	0.107772538	0.9971721763	0.9896086668
656	0.107588669	0.9971721763	0.9896086668
657	0.1072029064	0.9972286507	0.98982751
658	0.1069852111	0.9972286507	0.98982751
659	0.1067249362	0.9972286507	0.98982751
660	0.1065147776	0.9971721763	0.9896086668
661	0.1062086911	0.9971721763	0.9896086668
662	0.1058522987	0.9970592467	0.9891712707
663	0.1056143053	0.9970592467	0.9891712707
664	0.1054833054	0.9970592467	0.9891712707
665	0.1051235996	0.9971721763	0.9896086668
666	0.1048453755	0.9971721763	0.9896086668
667	0.1045780039	0.9972286507	0.98982751
668	0.1044179266	0.9972851315	0.9900464499
669	0.1044032371	0.9973416187	0.9902654867
670	0.1042446569	0.9973981123	0.9904846205
671	0.104037591	0.9973981123	0.9904846205
672	0.1037197346	0.9974546123	0.9907038513
673	0.1034615383	0.9973981123	0.9904846205
674	0.1031016482	0.9973416187	0.9902654867
675	0.1029367823	0.9973981123	0.9904846205
676	0.1027626826	0.9973981123	0.9904846205
677	0.1026472139	0.9973981123	0.9904846205
678	0.10257025	0.9973981123	0.9904846205
679	0.1024215741	0.9975676315	0.9911426041
680	0.1022896249	0.9975111187	0.9909231791
681	0.1021285933	0.9975676315	0.9911426041
682	0.1020080409	0.9975676315	0.9911426041
683	0.1018051129	0.9975676315	0.9911426041
684	0.1014188848	0.9974546123	0.9907038513
685	0.1011711625	0.9975676315	0.9911426041
686	0.1009308084	0.9976241506	0.9913621262
687	0.1005801272	0.9977372083	0.9918014624
688	0.1003832665	0.9977372083	0.9918014624
689	0.1001874603	0.9977372083	0.9918014624
690	0.1000325336	0.9977372083	0.9918014624
691	0.09981842772	0.9977372083	0.9918014624
692	0.09948662874	0.9976241506	0.9913621262
693	0.09910627763	0.9977372083	0.9918014624
694	0.09880254258	0.9977937467	0.9920212766
695	0.09862433819	0.9977937467	0.9920212766
696	0.09839663792	0.9978502915	0.9922411882
697	0.09810188254	0.9978502915	0.9922411882
698	0.09783042663	0.9978502915	0.9922411882
699	0.09751297535	0.9979068427	0.9924611973
700	0.0973271455	0.9977937467	0.9920212766
701	0.09714067679	0.9979068427	0.9924611973
702	0.09679689318	0.9979068427	0.9924611973
703	0.09671791293	0.9979068427	0.9924611973
704	0.0964636497	0.9979068427	0.9924611973
705	0.09612658113	0.9979634004	0.9926813041
706	0.09579265659	0.9979634004	0.9926813041
707	0.09543242039	0.9981867634	0.9929046563
708	0.09528092926	0.9981867634	0.9929046563
709	0.09497254534	0.9981302057	0.9926845489
710	0.0948930858	0.9981867634	0.9929046563
711	0.0946211309	0.9982433275	0.9931248614
712	0.09446403258	0.9982433275	0.9931248614
713	0.09424665372	0.9982433275	0.9931248614
714	0.09405231184	0.9981867634	0.9929046563
715	0.09383344157	0.9981302057	0.9926845489
716	0.09372885185	0.998299898	0.9933451642
717	0.09360944935	0.998299898	0.9933451642
718	0.0933225658	0.998356475	0.9935655647
719	0.09314533201	0.998356475	0.9935655647
720	0.09285578522	0.998356475	0.9935655647
721	0.09256837161	0.9984130583	0.993786063
722	0.09234479274	0.998299898	0.9933451642
723	0.09208486894	0.998299898	0.9933451642
724	0.09174702452	0.998356475	0.9935655647
725	0.0915360379	0.9984130583	0.993786063
726	0.09129877639	0.9984130583	0.993786063
727	0.09098028665	0.9984696481	0.9940066593
728	0.09077583885	0.998356475	0.9935655647
729	0.0906146576	0.998356475	0.9935655647
730	0.09037865423	0.998356475	0.9935655647
731	0.09020644812	0.998356475	0.9935655647
732	0.08997507699	0.9984130583	0.993786063
733	0.0898521011	0.9984130583	0.993786063
734	0.08981982303	0.9984130583	0.993786063
735	0.08957266198	0.9984130583	0.993786063
736	0.08938159429	0.9984130583	0.993786063
737	0.08915111552	0.9985828468	0.9944481457
738	0.08888559104	0.9984696481	0.9940066593
739	0.08862436961	0.9985262442	0.9942273535
740	0.08844425911	0.9986394558	0.994669036
741	0.08823915347	0.9986394558	0.994669036
742	0.08809357096	0.9986394558	0.994669036
743	0.08780244088	0.9988093213	0.9953322961
744	0.08764145189	0.9989225971	0.9957749611
745	0.08742344445	0.9989225971	0.9957749611
746	0.08714546647	0.998865956	0.9955535794
747	0.08687498752	0.998865956	0.9955535794
748	0.08674487935	0.9989225971	0.9957749611
749	0.08655357969	0.9989225971	0.9957749611
750	0.08638267155	0.9989792447	0.9959964413
751	0.08627200972	0.9989225971	0.9957749611
752	0.08605306264	0.9989792447	0.9959964413
753	0.08587588341	0.9989792447	0.9959964413
754	0.08564852212	0.9989792447	0.9959964413
755	0.08544642788	0.9989792447	0.9959964413
756	0.08514436313	0.9989225971	0.9957749611
757	0.08476906706	0.9990358986	0.99621802
758	0.08458426594	0.9990358986	0.99621802
759	0.08446440046	0.9990358986	0.99621802
760	0.08428901477	0.9990358986	0.99621802
761	0.08404278062	0.9990358986	0.99621802
762	0.08396247086	0.9990358986	0.99621802
763	0.08383615082	0.9989792447	0.9959964413
764	0.08367801494	0.9990358986	0.99621802
765	0.08335634168	0.999092559	0.9964396974
766	0.08320131047	0.999092559	0.9964396974
767	0.08298621297	0.9990358986	0.99621802
768	0.08276757917	0.9991492258	0.9966614734
769	0.08260050324	0.9991492258	0.9966614734
770	0.08238559555	0.9991492258	0.9966614734
771	0.08227494253	0.9991492258	0.9966614734
772	0.08213589833	0.9991492258	0.9966614734
773	0.0819465221	0.9991492258	0.9966614734
774	0.08176528854	0.999092559	0.9964396974
775	0.08164314801	0.999092559	0.9964396974
776	0.08137793275	0.9992058991	0.9968833482
777	0.08133395337	0.9992058991	0.9968833482
778	0.0812012761	0.9992058991	0.9968833482
779	0.08102247139	0.9992058991	0.9968833482
780	0.08083677812	0.9991492258	0.9966614734
781	0.08066785171	0.9991492258	0.9966614734
782	0.08034524143	0.9991492258	0.9966614734
783	0.08015026606	0.9992058991	0.9968833482
784	0.08001738857	0.9992625787	0.9971053218
785	0.07987449854	0.9992625787	0.9971053218
786	0.07972142625	0.9993192648	0.9973273942
787	0.07952013735	0.9993192648	0.9973273942
788	0.07927753714	0.9992625787	0.9971053218
789	0.07905973589	0.9993192648	0.9973273942
790	0.07893518344	0.9992058991	0.9968833482
791	0.07868105499	0.9992058991	0.9968833482
792	0.07852937834	0.9992058991	0.9968833482
793	0.07834773093	0.9992058991	0.9968833482
794	0.07801624368	0.9994326563	0.997771836
795	0.07782335311	0.9994326563	0.997771836
796	0.07770892305	0.9993759574	0.9975495656
797	0.07757784287	0.9993759574	0.9975495656
798	0.07739547233	0.9994326563	0.997771836
799	0.07718354891	0.9994893617	0.9979942055
800	0.0769920897	0.9994893617	0.9979942055
801	0.07685372634	0.9994893617	0.9979942055
802	0.07669189571	0.9994893617	0.9979942055
803	0.07651086857	0.9994326563	0.997771836
804	0.0763336386	0.9994326563	0.997771836
805	0.07617512532	0.9994326563	0.997771836
806	0.07597041726	0.9995460735	0.9982166741
807	0.07590274371	0.9994893617	0.9979942055
808	0.07573737461	0.9994893617	0.9979942055
809	0.07556298473	0.9995460735	0.9982166741
810	0.07538748218	0.9994893617	0.9979942055
811	0.07530509157	0.9994326563	0.997771836
812	0.07509384628	0.9994893617	0.9979942055
813	0.07483694043	0.9995460735	0.9982166741
814	0.07471445502	0.9995460735	0.9982166741
815	0.07457749298	0.9995460735	0.9982166741
816	0.07433286297	0.9996027918	0.9984392419
817	0.07405388844	0.9996027918	0.9984392419
818	0.07388076632	0.9996027918	0.9984392419
819	0.07369324792	0.9996027918	0.9984392419
820	0.07357604833	0.9996027918	0.9984392419
821	0.07338533412	0.9996027918	0.9984392419
822	0.07324561696	0.9996027918	0.9984392419
823	0.07309186789	0.9996027918	0.9984392419
824	0.07295260511	0.9996027918	0.9984392419
825	0.07280902192	0.9996027918	0.9984392419
826	0.07261453278	0.9996027918	0.9984392419
827	0.07255455889	0.9996027918	0.9984392419
828	0.07245841791	0.9996595165	0.998661909
829	0.0723021086	0.9996595165	0.998661909
830	0.07226233742	0.9996595165	0.998661909
831	0.07225735088	0.9996595165	0.998661909
832	0.07213148861	0.9996595165	0.998661909
833	0.07192391129	0.9996595165	0.998661909
834	0.07172274461	0.9996595165	0.998661909
835	0.07145641031	0.9996595165	0.998661909
836	0.07127706373	0.9997162477	0.9988846754
837	0.07113346783	0.9997162477	0.9988846754
838	0.0710275513	0.9997162477	0.9988846754
839	0.07086330947	0.9997162477	0.9988846754
840	0.07068086101	0.9997162477	0.9988846754
841	0.0704931639	0.9997162477	0.9988846754
842	0.07037462416	0.9997729852	0.9991075413
843	0.07024732357	0.9997729852	0.9991075413
844	0.07005784396	0.9997729852	0.9991075413
845	0.06999892955	0.9997729852	0.9991075413
846	0.06990419303	0.9997729852	0.9991075413
847	0.06974451016	0.9997729852	0.9991075413
848	0.06956232083	0.9997729852	0.9991075413
849	0.06928469996	0.9997729852	0.9991075413
850	0.06915255716	0.9997729852	0.9991075413
851	0.06899061469	0.9997729852	0.9991075413
852	0.06885121061	0.9997729852	0.9991075413
853	0.0686988611	0.9997729852	0.9991075413
854	0.06859544726	0.9997729852	0.9991075413
855	0.06842839802	0.9997729852	0.9991075413
856	0.0682672673	0.9997729852	0.9991075413
857	0.06815388212	0.9997162477	0.9988846754
858	0.06807188544	0.9997729852	0.9991075413
859	0.06796547288	0.9997162477	0.9988846754
860	0.06780357388	0.9997729852	0.9991075413
861	0.06764296745	0.9997162477	0.9988846754
862	0.06746037942	0.9997162477	0.9988846754
863	0.06732959795	0.9997162477	0.9988846754
864	0.06713476511	0.9997162477	0.9988846754
865	0.06702207679	0.9997162477	0.9988846754
866	0.06681457127	0.9997162477	0.9988846754
867	0.06674265067	0.9997162477	0.9988846754
868	0.06654451061	0.9997729852	0.9991075413
869	0.06637484912	0.9997729852	0.9991075413
870	0.06628907342	0.9997729852	0.9991075413
871	0.06624328526	0.9997729852	0.9991075413
872	0.06607648362	0.9997162477	0.9988846754
873	0.06590945318	0.9997729852	0.9991075413
874	0.06578746761	0.9997729852	0.9991075413
875	0.06566185695	0.9997729852	0.9991075413
876	0.06553524558	0.9997729852	0.9991075413
877	0.06538216408	0.9997729852	0.9991075413
878	0.0652325898	0.9997729852	0.9991075413
879	0.06500143738	0.9997729852	0.9991075413
880	0.06488158387	0.9997729852	0.9991075413
881	0.06475191131	0.9997729852	0.9991075413
882	0.06458953526	0.9997729852	0.9991075413
883	0.0644060049	0.9997729852	0.9991075413
884	0.06420341891	0.9997162477	0.9988846754
885	0.06414032305	0.9997162477	0.9988846754
886	0.06405752597	0.9997162477	0.9988846754
887	0.06398828443	0.9997162477	0.9988846754
888	0.0638819136	0.9997729852	0.9991075413
889	0.06373353311	0.9997729852	0.9991075413
890	0.06369307287	0.9997729852	0.9991075413
891	0.06356758109	0.9998297293	0.9993305066
892	0.06351493422	0.9998297293	0.9993305066
893	0.06330776023	0.9998297293	0.9993305066
894	0.06314253461	0.9998297293	0.9993305066
895	0.06301205328	0.9998297293	0.9993305066
896	0.06289244678	0.9998297293	0.9993305066
897	0.06275479398	0.9998297293	0.9993305066
898	0.06258051647	0.9998297293	0.9993305066
899	0.06233516402	0.9998297293	0.9993305066
900	0.06223291726	0.9998297293	0.9993305066
901	0.06216595772	0.9998864797	0.9995535714
902	0.06208037461	0.9998864797	0.9995535714
903	0.06197799124	0.9998864797	0.9995535714
904	0.06193253448	0.9998864797	0.9995535714
905	0.06184225315	0.9998864797	0.9995535714
906	0.06174398336	0.9998864797	0.9995535714
907	0.06174286231	0.9998864797	0.9995535714
908	0.06161856904	0.9998864797	0.9995535714
909	0.06145174054	0.9998864797	0.9995535714
910	0.06130245324	0.9998864797	0.9995535714
911	0.06118464637	0.9998864797	0.9995535714
912	0.06116034157	0.9998864797	0.9995535714
913	0.06111336768	0.9998864797	0.9995535714
914	0.06098949735	0.9998864797	0.9995535714
915	0.06085986901	0.9998864797	0.9995535714
916	0.06085971312	0.9998864797	0.9995535714
917	0.06085896082	0.9998864797	0.9995535714
918	0.0606783208	0.9998864797	0.9995535714
919	0.06062689667	0.9998864797	0.9995535714
920	0.06062653851	0.9998864797	0.9995535714
921	0.06061529302	0.9998864797	0.9995535714
922	0.06061528256	0.9998864797	0.9995535714
923	0.0606152743	0.9998864797	0.9995535714
924	0.06061406221	0.9998864797	0.9995535714
925	0.06061394781	0.9998864797	0.9995535714
926	0.06060045183	0.9998864797	0.9995535714
927	0.0605960463	0.9998864797	0.9995535714
928	0.06051564038	0.9998864797	0.9995535714
929	0.06040590384	0.9998864797	0.9995535714
930	0.06027751889	0.9998864797	0.9995535714
931	0.06017486146	0.9998864797	0.9995535714
932	0.0600389849	0.9998864797	0.9995535714
933	0.05992394621	0.9998864797	0.9995535714
934	0.0598035006	0.9998864797	0.9995535714
935	0.0596398935	0.9998864797	0.9995535714
936	0.0594708724	0.9998864797	0.9995535714
937	0.05930080524	0.9998864797	0.9995535714
938	0.05918111261	0.9998864797	0.9995535714
939	0.05910099539	0.9998864797	0.9995535714
940	0.05901160169	0.9998864797	0.9995535714
941	0.05885434283	0.9998864797	0.9995535714
942	0.05870765845	0.9998864797	0.9995535714
943	0.05862398581	0.9998864797	0.9995535714
944	0.05846168393	0.9998864797	0.9995535714
945	0.05832267056	0.9998864797	0.9995535714
946	0.05816551903	0.9998864797	0.9995535714
947	0.05816529473	0.9998864797	0.9995535714
948	0.05808164732	0.9998864797	0.9995535714
949	0.05804732565	0.9998864797	0.9995535714
950	0.05803328662	0.9998864797	0.9995535714
951	0.05789239002	0.9998864797	0.9995535714
952	0.05781213692	0.9998864797	0.9995535714
953	0.05763821108	0.9998864797	0.9995535714
954	0.0575436565	0.9998864797	0.9995535714
955	0.05747598387	0.9998864797	0.9995535714
956	0.05738635909	0.9998864797	0.9995535714
957	0.05724936173	0.9998864797	0.9995535714
958	0.05707260255	0.9998864797	0.9995535714
959	0.05701851632	0.9998864797	0.9995535714
960	0.05693342529	0.9998864797	0.9995535714
961	0.05677662712	0.9998864797	0.9995535714
962	0.05665125449	0.9998864797	0.9995535714
963	0.05656241869	0.9998864797	0.9995535714
964	0.05644581118	0.9998864797	0.9995535714
965	0.05628912627	0.9998864797	0.9995535714
966	0.05616042115	0.9998864797	0.9995535714
967	0.05603405739	0.9998864797	0.9995535714
968	0.05594763213	0.9998864797	0.9995535714
969	0.05585963803	0.9998864797	0.9995535714
970	0.05566909133	0.9998864797	0.9995535714
971	0.05553805351	0.9998864797	0.9995535714
972	0.05541818136	0.9998864797	0.9995535714
973	0.05540764126	0.9998864797	0.9995535714
974	0.05529002499	0.9998864797	0.9995535714
975	0.05516345406	0.9998864797	0.9995535714
976	0.05500486542	0.9998864797	0.9995535714
977	0.05491673126	0.9999432366	0.9997767359
978	0.05476876983	0.9999432366	0.9997767359
979	0.05470684937	0.9999432366	0.9997767359
980	0.05452733736	0.9999432366	0.9997767359
981	0.05445630004	0.9999432366	0.9997767359
982	0.05440392552	0.9999432366	0.9997767359
983	0.05435681975	0.9999432366	0.9997767359
984	0.05424062146	0.9999432366	0.9997767359
985	0.05405333733	0.9999432366	0.9997767359
986	0.05399313593	0.9999432366	0.9997767359
987	0.05390355203	0.9999432366	0.9997767359
988	0.05383363513	1	1
989	0.05380375661	1	1
990	0.05369844915	1	1
991	0.05360813457	1	1
992	0.05343938975	1	1
993	0.05329119363	1	1
994	0.05317985727	1	1
995	0.05310674627	1	1
996	0.05299144526	1	1
997	0.05283387392	1	1
998	0.05270666171	1	1
999	0.05257947003	1	1
