iter	Logloss	F1:use_weights=true	F1:use_weights=false
803	0.009776064859	1	1
804	0.009775834275	1	1
805	0.009775771882	1	1
806	0.009746695358	1	1
807	0.009746669713	1	1
808	0.00974634136	1	1
809	0.009746184601	1	1
810	0.009745597146	1	1
811	0.009745337188	1	1
812	0.009745327099	1	1
813	0.00974508927	1	1
814	0.009687094342	1	1
815	0.009686972349	1	1
816	0.009686365228	1	1
817	0.009686353574	1	1
818	0.009686233647	1	1
819	0.009686181343	1	1
820	0.009686164095	1	1
821	0.009686110225	1	1
822	0.009685857905	1	1
823	0.009685843961	1	1
824	0.009684765178	1	1
825	0.009684641445	1	1
826	0.009684629256	1	1
827	0.009684525157	1	1
828	0.009684380623	1	1
829	0.009684203392	1	1
830	0.009684187511	1	1
831	0.009684165177	1	1
832	0.009683631688	1	1
833	0.009683555448	1	1
834	0.009683366467	1	1
835	0.009683298168	1	1
836	0.009683230356	1	1
837	0.009683166026	1	1
838	0.009680273693	1	1
839	0.009680270628	1	1
840	0.009680026811	1	1
841	0.009680011755	1	1
842	0.009679936481	1	1
843	0.009679909567	1	1
844	0.009679905455	1	1
845	0.009679883901	1	1
846	0.009679870449	1	1
847	0.009679591612	1	1
848	0.009679574253	1	1
849	0.009679426017	1	1
850	0.009679391005	1	1
851	0.00967926149	1	1
852	0.009679209981	1	1
853	0.009670241171	1	1
854	0.009670231923	1	1
855	0.009670229883	1	1
856	0.00967021821	1	1
857	0.009670210839	1	1
858	0.009670210146	1	1
859	0.009670131026	1	1
860	0.009670125991	1	1
861	0.009670125991	1	1
862	0.009670029784	1	1
863	0.009669958899	1	1
864	0.009669953428	1	1
865	0.009669458909	1	1
866	0.009667769651	1	1
867	0.009667762529	1	1
868	0.00966769109	1	1
869	0.009667676324	1	1
870	0.009667669416	1	1
871	0.009667481957	1	1
872	0.009667461816	1	1
873	0.009667364731	1	1
874	0.009667327716	1	1
875	0.009667300124	1	1
876	0.009667154155	1	1
877	0.009627344952	1	1
878	0.009627190745	1	1
879	0.009627018214	1	1
880	0.009627007043	1	1
881	0.0096268311	1	1
882	0.009626796157	1	1
883	0.009626737136	1	1
884	0.009613218197	1	1
885	0.009613205938	1	1
886	0.009613175437	1	1
887	0.009613147379	1	1
888	0.009613143552	1	1
889	0.009613095736	1	1
890	0.009613087003	1	1
891	0.009612953989	1	1
892	0.009611722563	1	1
893	0.009591300555	1	1
894	0.009591220021	1	1
895	0.009588425757	1	1
896	0.009557703216	1	1
897	0.009557655862	1	1
898	0.009557497673	1	1
899	0.009557488857	1	1
900	0.00955745468	1	1
901	0.00955745468	1	1
902	0.009557026688	1	1
903	0.009557014138	1	1
904	0.00955674322	1	1
905	0.009556703978	1	1
906	0.009556560863	1	1
907	0.009556006156	1	1
908	0.009547262858	1	1
909	0.009547255568	1	1
910	0.009544814412	1	1
911	0.009544752144	1	1
912	0.009544752144	1	1
913	0.009544506776	1	1
914	0.009544484404	1	1
915	0.009544349245	1	1
916	0.009544342591	1	1
917	0.009544316283	1	1
918	0.009544247016	1	1
919	0.009544198843	1	1
920	0.009539152521	1	1
921	0.009497650921	1	1
922	0.00944131376	1	1
923	0.009376861637	1	1
924	0.00937668773	1	1
925	0.009359064347	1	1
926	0.009312664864	1	1
927	0.009312518481	1	1
928	0.009312511399	1	1
929	0.00929928762	1	1
930	0.009299277405	1	1
931	0.009299160402	1	1
932	0.009299126181	1	1
933	0.009299110422	1	1
934	0.009299107055	1	1
935	0.009298850291	1	1
936	0.009298780808	1	1
937	0.009298721023	1	1
938	0.009298720099	1	1
939	0.009298239413	1	1
940	0.009298237863	1	1
941	0.00929813244	1	1
942	0.009298095621	1	1
943	0.009298087173	1	1
944	0.009282584583	1	1
945	0.009246310945	1	1
946	0.009246239769	1	1
947	0.00924623728	1	1
948	0.009180890882	1	1
949	0.009180774894	1	1
950	0.009180751357	1	1
951	0.009172058612	1	1
952	0.009171982804	1	1
953	0.009171976419	1	1
954	0.009171778698	1	1
955	0.009171741829	1	1
956	0.009171611016	1	1
957	0.00917160913	1	1
958	0.009171595141	1	1
959	0.00917157817	1	1
960	0.009171511125	1	1
961	0.009171368947	1	1
962	0.009171367396	1	1
963	0.009171345618	1	1
964	0.009171320126	1	1
965	0.009171306632	1	1
966	0.009171248355	1	1
967	0.009171095545	1	1
968	0.009170738858	1	1
969	0.00917030328	1	1
970	0.009170285331	1	1
971	0.00917021249	1	1
972	0.00916998423	1	1
973	0.009169914212	1	1
974	0.009169856152	1	1
975	0.009169856152	1	1
976	0.009169798888	1	1
977	0.009169730693	1	1
978	0.009169555117	1	1
979	0.009169474204	1	1
980	0.009169474204	1	1
981	0.009169470491	1	1
982	0.009169441223	1	1
983	0.00916928649	1	1
984	0.00916925063	1	1
985	0.009169208137	1	1
986	0.009169161809	1	1
987	0.009169138908	1	1
988	0.009156551373	1	1
989	0.009156403536	1	1
990	0.009156250266	1	1
991	0.00915625001	1	1
992	0.009156239547	1	1
993	0.009156207267	1	1
994	0.009156203098	1	1
995	0.00915612813	1	1
996	0.009156073713	1	1
997	0.009156071249	1	1
998	0.009155463648	1	1
999	0.009155455395	1	1
